customer_id,segment_name,recency_days,frequency,monetary,avg_discount_pct,full_price_rate,return_rate,category_diversity,ticket_count_90d,negative_ticket_rate_90d,sessions_30d,abandoned_carts_30d,last_visit_days_ago,last_campaign_cost,manual_priority_bucket,churn_next_60d
CUST02093,Maintain,11,2,1202.49,0.335,0.0,0.0,2,0.0,0.0,8,0,0,40,low,0
CUST01090,Maintain,144,2,1200.77,0.21000000000000002,0.0,0.0,2,0.0,0.0,1,0,35,25,high,1
CUST01222,Maintain,18,1,1199.39,0.04,0.0,0.0,1,0.0,0.0,0,0,14,0,high,0
CUST00162,Maintain,91,2,1194.5900000000001,0.29000000000000004,0.0,0.0,1,0.0,0.0,2,0,28,0,high,1
CUST00851,Maintain,0,2,1188.6200000000001,0.275,0.0,0.5,2,0.0,0.0,8,1,0,18,low,0
CUST00467,Maintain,3,2,1180.98,0.295,0.0,0.0,2,0.0,0.0,7,2,0,18,low,0
CUST02116,Maintain,151,2,1180.1399999999999,0.235,0.0,0.0,2,0.0,0.0,1,0,28,18,high,1
CUST01307,Maintain,234,2,1179.22,0.22,0.0,0.0,1,0.0,0.0,4,1,38,0,high,1
CUST01960,Maintain,25,1,1173.93,0.13,0.0,0.0,1,0.0,0.0,4,1,3,40,low,0
CUST02094,Maintain,96,2,1171.49,0.07,0.5,0.0,2,0.0,0.0,1,0,33,25,high,1
CUST01290,Maintain,53,2,1164.42,0.26,0.0,0.0,2,0.0,0.0,9,0,15,40,medium,0
CUST02004,Maintain,1,1,1164.15,0.14,0.0,0.0,1,0.0,0.0,6,1,6,12,low,0
CUST00281,Maintain,35,2,1161.06,0.335,0.0,0.0,2,0.0,0.0,3,0,9,12,low,1
CUST02356,Maintain,34,2,1160.46,0.225,0.0,0.0,1,0.0,0.0,13,1,0,12,low,0
CUST01456,Maintain,17,1,1158.71,0.2,0.0,0.0,1,1.0,0.0,7,3,0,0,medium,0
CUST01564,Maintain,236,2,1155.5900000000001,0.32999999999999996,0.0,0.0,2,0.0,0.0,1,0,45,0,high,1
CUST01095,Maintain,41,2,1152.1100000000001,0.325,0.0,0.0,2,0.0,0.0,2,0,16,40,medium,0
CUST01425,Maintain,48,1,1148.76,0.32,0.0,0.0,1,0.0,0.0,3,0,5,40,medium,1
CUST00678,Maintain,196,2,1145.87,0.295,0.0,0.0,1,0.0,0.0,1,0,26,12,high,1
CUST00945,Maintain,4,1,1143.18,0.14,0.0,0.0,1,0.0,0.0,5,0,0,25,low,0
CUST02378,Maintain,2,2,1141.79,0.315,0.0,0.0,2,0.0,0.0,13,1,0,12,low,0
CUST00111,Maintain,178,1,1135.09,0.23,0.0,0.0,1,0.0,0.0,3,0,33,0,high,1
CUST00760,Maintain,162,2,1132.19,0.28,0.0,0.5,1,0.0,0.0,1,0,37,12,high,1
CUST01930,Maintain,19,2,1131.9099999999999,0.21,0.0,0.0,2,0.0,0.0,2,1,12,12,low,0
CUST00922,Maintain,11,1,1131.6,0.19,0.0,0.0,1,0.0,0.0,9,0,2,25,low,0
CUST00297,Maintain,154,1,1130.29,0.16,0.0,0.0,1,0.0,0.0,13,1,30,0,high,1
CUST01625,Maintain,10,3,1125.83,0.25666666666666665,0.0,0.0,2,1.0,0.0,7,1,3,25,medium,0
CUST00298,Maintain,201,1,1122.99,0.2,0.0,0.0,1,0.0,0.0,6,2,50,25,high,1
CUST01629,Maintain,81,2,1120.0,0.295,0.0,0.0,2,0.0,0.0,1,0,18,18,high,1
CUST01128,Maintain,182,1,1108.73,0.21,0.0,0.0,1,0.0,0.0,4,0,36,18,high,1
CUST00744,Maintain,65,2,1108.58,0.14,0.0,0.0,1,0.0,0.0,2,1,25,25,medium,1
CUST00181,Maintain,6,1,1107.73,0.0,1.0,0.0,1,0.0,0.0,7,1,0,0,low,0
CUST02347,Maintain,92,1,1102.94,0.28,0.0,0.0,1,0.0,0.0,3,1,20,0,high,0
CUST00288,Maintain,110,2,1096.1,0.255,0.0,0.0,1,0.0,0.0,1,0,20,12,high,1
CUST01220,Maintain,98,1,1095.74,0.23,0.0,0.0,1,0.0,0.0,1,0,25,25,high,1
CUST00848,Maintain,4,2,1094.36,0.28,0.0,0.0,1,0.0,0.0,8,1,0,25,low,0
CUST00753,Maintain,143,1,1093.17,0.16,0.0,0.0,1,0.0,0.0,9,3,40,12,high,1
CUST01545,Maintain,106,2,1091.81,0.315,0.0,0.0,2,0.0,0.0,4,1,28,40,high,1
CUST00643,Maintain,155,1,1091.34,0.26,0.0,0.0,1,0.0,0.0,14,2,33,12,high,1
CUST02364,Maintain,153,2,1091.09,0.325,0.0,0.0,2,0.0,0.0,1,0,31,25,high,0
CUST00680,Maintain,215,1,1087.83,0.29,0.0,0.0,1,0.0,0.0,1,1,41,12,high,1
CUST00327,Maintain,2,3,1087.67,0.3133333333333333,0.0,0.0,3,0.0,0.0,7,1,14,25,low,1
CUST00598,Maintain,7,2,1082.0300000000002,0.275,0.0,0.0,2,0.0,0.0,20,1,13,25,low,0
CUST00316,Maintain,97,2,1079.82,0.32,0.0,0.5,2,0.0,0.0,1,0,30,18,high,1
CUST02343,Maintain,24,1,1077.84,0.13,0.0,0.0,1,0.0,0.0,7,1,0,18,low,0
CUST00745,Maintain,1,1,1077.53,0.28,0.0,0.0,1,0.0,0.0,14,1,4,25,low,0
CUST01432,Maintain,102,3,1075.54,0.20666666666666667,0.0,0.0,2,0.0,0.0,2,1,25,18,high,1
CUST00422,Maintain,125,2,1075.03,0.25,0.0,0.0,1,0.0,0.0,7,1,26,12,high,1
CUST01654,Maintain,99,1,1073.19,0.24,0.0,0.0,1,0.0,0.0,2,0,26,25,high,0
CUST01521,Maintain,10,2,1070.1399999999999,0.2,0.0,0.0,2,0.0,0.0,2,0,0,40,low,0
CUST00761,Maintain,193,2,1069.58,0.145,0.5,0.0,2,0.0,0.0,1,0,41,25,high,1
CUST02171,Maintain,120,1,1067.07,0.21,0.0,0.0,1,0.0,0.0,1,0,11,25,high,0
CUST00160,Maintain,177,2,1064.66,0.28500000000000003,0.0,0.0,2,0.0,0.0,4,0,37,18,high,1
CUST02299,Maintain,101,1,1062.37,0.16,0.0,0.0,1,0.0,0.0,7,2,19,40,high,0
CUST02307,Maintain,24,2,1057.9,0.185,0.0,0.0,2,0.0,0.0,4,1,13,40,low,0
CUST01605,Maintain,20,1,1057.43,0.18,0.0,0.0,1,0.0,0.0,3,1,0,18,low,0
CUST00984,Maintain,44,2,1055.25,0.22999999999999998,0.0,0.0,1,0.0,0.0,3,0,3,12,medium,0
CUST01344,Maintain,395,1,1054.04,0.28,0.0,0.0,1,0.0,0.0,3,0,60,25,high,1
CUST02127,Maintain,210,1,1050.81,0.24,0.0,0.0,1,0.0,0.0,3,0,38,0,high,1
CUST01572,Maintain,227,1,1048.29,0.31,0.0,0.0,1,0.0,0.0,1,0,45,25,high,1
CUST00739,Maintain,24,1,1047.95,0.27,0.0,0.0,1,0.0,0.0,8,1,0,0,low,0
CUST01696,Maintain,127,2,1047.8,0.33,0.0,0.0,1,0.0,0.0,1,0,16,0,high,1
CUST02032,Maintain,342,2,1046.18,0.21000000000000002,0.0,0.0,2,0.0,0.0,2,0,60,18,high,1
CUST01067,Maintain,25,2,1043.57,0.28,0.0,0.0,2,0.0,0.0,3,1,6,12,low,0
CUST00864,Maintain,138,2,1042.98,0.265,0.0,0.0,2,0.0,0.0,2,0,24,12,high,1
CUST00257,Maintain,55,2,1042.47,0.3,0.0,0.0,2,0.0,0.0,7,1,19,40,medium,0
CUST00137,Maintain,177,2,1035.87,0.315,0.0,0.0,2,0.0,0.0,4,1,31,25,high,1
CUST00434,Maintain,293,2,1034.35,0.25,0.0,0.0,2,0.0,0.0,2,0,47,40,high,0
CUST00958,Maintain,160,2,1033.42,0.27,0.0,0.0,2,0.0,0.0,2,1,23,12,high,1
CUST01046,Maintain,105,1,1032.89,0.1,0.0,0.0,1,0.0,0.0,1,0,9,18,high,1
CUST00379,Maintain,75,2,1029.97,0.16,0.0,0.0,2,0.0,0.0,2,1,4,18,medium,1
CUST00505,Maintain,125,1,1027.23,0.21,0.0,0.0,1,0.0,0.0,9,1,32,40,high,0
CUST01983,Maintain,67,3,1024.8700000000001,0.26666666666666666,0.0,0.0,2,0.0,0.0,13,1,13,18,medium,0
CUST02143,Maintain,61,1,1023.26,0.2,0.0,0.0,1,0.0,0.0,14,1,13,18,medium,0
CUST00416,Maintain,28,2,1020.28,0.28500000000000003,0.0,0.0,2,1.0,0.0,4,1,11,0,medium,0
CUST02400,Maintain,110,2,1017.49,0.25,0.0,0.0,2,0.0,0.0,1,0,11,18,high,1
CUST01142,Maintain,40,2,1015.4200000000001,0.26,0.0,0.0,2,0.0,0.0,19,1,6,25,medium,0
CUST00365,Maintain,158,1,1015.06,0.21,0.0,0.0,1,0.0,0.0,7,2,21,0,high,1
CUST00724,Maintain,8,2,1014.94,0.12,0.0,0.0,2,0.0,0.0,8,1,0,12,low,0
CUST02058,Maintain,12,1,1013.35,0.31,0.0,0.0,1,0.0,0.0,0,0,0,18,high,0
CUST02166,Maintain,20,1,1010.89,0.09,0.0,0.0,1,1.0,0.0,1,0,5,40,high,0
CUST01106,Maintain,81,1,1006.69,0.03,0.0,0.0,1,0.0,0.0,14,3,14,0,high,0
CUST02187,Maintain,217,1,1006.5,0.3,0.0,0.0,1,0.0,0.0,1,0,40,12,high,1
CUST01224,Maintain,33,1,1005.1,0.33,0.0,0.0,1,0.0,0.0,7,2,7,18,low,1
CUST01568,Maintain,178,2,1002.8800000000001,0.315,0.0,0.0,2,0.0,0.0,2,0,31,0,high,1
CUST00352,Maintain,27,1,1000.77,0.12,0.0,0.0,1,0.0,0.0,13,2,16,25,low,0
CUST02147,Maintain,124,2,997.9000000000001,0.31,0.0,0.0,2,0.0,0.0,1,0,36,12,high,1
CUST00818,Maintain,147,1,988.84,0.12,0.0,0.0,1,0.0,0.0,1,0,36,25,high,1
CUST01463,Maintain,356,2,987.71,0.3,0.0,0.5,1,0.0,0.0,1,0,60,40,high,1
CUST01107,Maintain,91,2,980.0699999999999,0.32,0.0,0.0,2,0.0,0.0,2,0,20,12,high,1
CUST01931,Maintain,10,2,975.78,0.32,0.0,0.0,2,0.0,0.0,11,1,6,40,low,0
CUST02176,Maintain,114,1,971.25,0.28,0.0,0.0,1,0.0,0.0,8,1,14,0,high,1
CUST00498,Maintain,24,2,970.31,0.14500000000000002,0.0,0.0,2,0.0,0.0,3,0,0,40,low,0
CUST00804,Maintain,14,1,969.91,0.22,0.0,0.0,1,0.0,0.0,7,1,7,18,low,0
CUST00270,Maintain,75,2,968.72,0.24000000000000002,0.0,0.0,2,0.0,0.0,8,2,7,0,medium,0
CUST01324,Maintain,227,1,967.23,0.14,0.0,0.0,1,0.0,0.0,1,0,35,40,high,1
CUST01123,Maintain,182,2,958.69,0.27,0.0,0.5,2,0.0,0.0,1,0,29,40,high,1
CUST00104,Maintain,93,1,955.63,0.31,0.0,0.0,1,0.0,0.0,3,0,27,40,high,1
CUST00668,Maintain,42,2,952.4100000000001,0.16,0.0,0.0,2,0.0,0.0,3,1,10,18,medium,1
CUST01886,Maintain,78,2,948.26,0.2,0.0,0.0,2,0.0,0.0,6,0,23,18,high,1
CUST01023,Maintain,204,1,948.21,0.24,0.0,0.0,1,0.0,0.0,8,1,47,0,high,1
CUST01003,Maintain,138,1,944.62,0.32,0.0,0.0,1,0.0,0.0,6,2,43,18,high,1
CUST00481,Maintain,43,2,934.12,0.19,0.0,0.0,2,0.0,0.0,10,1,4,25,medium,0
CUST01916,Maintain,10,2,934.02,0.29000000000000004,0.0,0.0,1,0.0,0.0,3,1,0,25,low,0
CUST01704,Maintain,47,1,926.37,0.06,0.0,0.0,1,0.0,0.0,13,0,24,40,medium,0
CUST00011,Maintain,1,2,925.0699999999999,0.15500000000000003,0.0,0.0,2,0.0,0.0,10,0,0,18,low,0
CUST00948,Maintain,79,1,923.64,0.1,0.0,0.0,1,0.0,0.0,11,1,19,12,high,1
CUST01952,Maintain,313,2,922.6,0.305,0.0,0.0,1,0.0,0.0,3,1,59,18,high,1
CUST02259,Maintain,42,2,917.25,0.3,0.0,0.0,2,0.0,0.0,17,4,8,12,medium,0
CUST01260,Maintain,9,1,913.67,0.02,0.0,0.0,1,0.0,0.0,4,1,8,12,low,0
CUST01753,Maintain,43,2,912.8100000000001,0.21000000000000002,0.0,0.0,1,0.0,0.0,4,1,6,12,medium,0
CUST01580,Maintain,18,2,912.24,0.315,0.0,0.0,1,0.0,0.0,14,1,10,25,low,0
CUST02192,Maintain,9,1,911.64,0.0,1.0,0.0,1,0.0,0.0,10,2,17,18,low,0
CUST01318,Maintain,130,2,911.45,0.1,0.0,0.0,1,0.0,0.0,2,1,24,0,high,1
CUST01336,Maintain,1,2,910.6700000000001,0.22999999999999998,0.0,0.0,2,0.0,0.0,0,0,0,12,low,1
CUST02181,Maintain,11,1,908.67,0.08,0.0,0.0,1,0.0,0.0,5,2,11,0,low,0
CUST01232,Maintain,183,2,906.6800000000001,0.185,0.0,0.0,2,0.0,0.0,8,1,39,25,high,1
CUST01064,Maintain,6,2,898.3599999999999,0.155,0.0,0.0,2,0.0,0.0,9,3,14,25,low,0
CUST00882,Maintain,85,2,894.79,0.225,0.0,0.0,2,1.0,0.0,2,1,11,18,high,1
CUST02023,Maintain,44,1,888.97,0.3,0.0,0.0,1,0.0,0.0,7,1,10,0,medium,1
CUST00563,Maintain,105,2,887.86,0.305,0.0,0.0,1,0.0,0.0,1,0,20,25,high,1
CUST00717,Maintain,0,1,884.85,0.31,0.0,0.0,1,0.0,0.0,6,1,7,25,low,0
CUST00367,Maintain,212,1,884.81,0.14,0.0,0.0,1,0.0,0.0,1,0,33,25,high,1
CUST01589,Maintain,147,2,883.23,0.26,0.0,0.0,1,0.0,0.0,1,0,24,12,high,1
CUST01522,Maintain,68,1,882.29,0.33,0.0,0.0,1,0.0,0.0,2,0,16,25,medium,1
CUST02234,Maintain,169,1,880.11,0.15,0.0,0.0,1,0.0,0.0,5,2,35,40,high,1
CUST01016,Maintain,0,2,879.1499999999999,0.245,0.0,0.0,2,0.0,0.0,6,1,1,18,low,0
CUST00069,Maintain,29,2,874.47,0.225,0.0,0.0,2,0.0,0.0,9,0,0,12,low,1
CUST02385,Maintain,27,1,873.79,0.32,0.0,0.0,1,0.0,0.0,1,0,5,12,high,0
CUST00737,Maintain,24,1,872.88,0.16,0.0,0.0,1,0.0,0.0,1,0,4,40,high,0
CUST01426,Maintain,24,1,872.32,0.28,0.0,0.0,1,0.0,0.0,8,2,0,18,low,0
CUST00333,Maintain,75,1,870.15,0.07,0.0,0.0,1,0.0,0.0,3,1,21,18,medium,0
CUST01400,Maintain,134,2,863.9,0.195,0.0,0.0,2,0.0,0.0,1,1,38,0,high,1
CUST00450,Maintain,44,1,862.9,0.24,0.0,0.0,1,0.0,0.0,5,1,2,40,medium,0
CUST01358,Maintain,18,1,862.52,0.32,0.0,0.0,1,0.0,0.0,14,1,3,25,low,0
CUST00548,Maintain,165,1,858.7,0.28,0.0,0.0,1,0.0,0.0,6,2,24,25,high,0
CUST00662,Maintain,124,1,852.96,0.27,0.0,0.0,1,0.0,0.0,2,0,28,0,high,1
CUST01508,Maintain,3,1,845.65,0.26,0.0,0.0,1,0.0,0.0,10,1,3,40,low,0
CUST01423,Maintain,41,2,840.3499999999999,0.29000000000000004,0.0,0.0,1,0.0,0.0,5,1,11,12,medium,0
CUST00250,Maintain,35,1,837.19,0.3,0.0,0.0,1,0.0,0.0,6,0,2,12,low,0
CUST02222,Maintain,92,1,836.55,0.06,0.0,1.0,1,1.0,0.0,7,1,5,18,high,1
CUST02326,Maintain,14,1,831.86,0.2,0.0,0.0,1,0.0,0.0,4,1,0,25,low,0
CUST01898,Maintain,218,1,829.18,0.23,0.0,0.0,1,0.0,0.0,1,0,50,25,high,1
CUST01712,Maintain,25,1,828.82,0.32,0.0,0.0,1,1.0,0.0,9,0,23,12,medium,0
CUST01963,Maintain,113,1,827.54,0.23,0.0,0.0,1,0.0,0.0,6,1,30,12,high,1
CUST01909,Maintain,37,1,825.7,0.07,0.0,0.0,1,0.0,0.0,13,1,5,25,medium,0
CUST01988,Maintain,52,1,824.71,0.24,0.0,0.0,1,0.0,0.0,2,0,3,0,medium,0
CUST01792,Maintain,36,1,821.29,0.18,0.0,0.0,1,0.0,0.0,12,2,0,18,medium,0
CUST01206,Maintain,73,1,819.46,0.16,0.0,0.0,1,0.0,0.0,10,0,30,18,medium,1
CUST01066,Maintain,11,1,816.92,0.23,0.0,0.0,1,0.0,0.0,2,1,3,0,low,0
CUST00158,Maintain,155,1,812.34,0.25,0.0,0.0,1,0.0,0.0,8,1,32,25,high,1
CUST00486,Maintain,44,1,810.16,0.05,0.0,0.0,1,0.0,0.0,10,2,9,18,medium,0
CUST01493,Maintain,10,2,807.4499999999999,0.26,0.0,0.0,2,0.0,0.0,0,0,16,18,low,0
CUST01754,Maintain,13,2,806.9000000000001,0.25,0.0,0.0,1,0.0,0.0,4,1,0,12,low,0
CUST01361,Maintain,5,1,805.77,0.21,0.0,0.0,1,0.0,0.0,6,1,0,0,low,0
CUST00576,Maintain,46,2,799.27,0.33499999999999996,0.0,0.0,2,0.0,0.0,15,1,27,40,medium,1
CUST01337,Maintain,49,1,793.95,0.32,0.0,0.0,1,0.0,0.0,14,4,18,0,medium,0
CUST02069,Maintain,315,1,791.45,0.24,0.0,0.0,1,0.0,0.0,2,0,57,12,high,1
CUST00149,Maintain,8,1,787.94,0.2,0.0,0.0,1,0.0,0.0,8,2,0,40,low,0
CUST02129,Maintain,90,1,787.79,0.18,0.0,0.0,1,0.0,0.0,2,0,18,25,high,1
CUST00441,Maintain,211,1,786.67,0.24,0.0,0.0,1,0.0,0.0,1,0,33,25,high,1
CUST00232,Maintain,55,1,786.26,0.33,0.0,0.0,1,0.0,0.0,2,0,1,18,medium,0
CUST00805,Maintain,41,1,780.79,0.11,0.0,0.0,1,0.0,0.0,8,3,18,12,medium,0
CUST01133,Maintain,36,2,779.1500000000001,0.30000000000000004,0.0,0.0,2,0.0,0.0,9,2,2,12,medium,1
CUST01078,Maintain,156,2,777.22,0.24,0.0,0.0,1,0.0,0.0,2,0,39,18,high,1
CUST02336,Maintain,78,2,777.1700000000001,0.225,0.0,0.0,2,0.0,0.0,13,5,4,25,high,0
CUST01838,Maintain,64,2,775.96,0.28500000000000003,0.0,0.0,2,0.0,0.0,7,1,16,12,medium,1
CUST00282,Maintain,296,2,774.76,0.33999999999999997,0.0,0.0,1,0.0,0.0,1,0,60,12,high,1
CUST01127,Maintain,130,2,774.6899999999999,0.325,0.0,0.0,2,0.0,0.0,1,0,23,0,high,1
CUST01486,Maintain,48,1,770.52,0.23,0.0,0.0,1,0.0,0.0,5,0,10,18,medium,1
CUST00313,Maintain,162,1,769.77,0.33,0.0,0.0,1,0.0,0.0,16,1,37,40,high,1
CUST00382,Maintain,45,2,766.55,0.105,0.5,0.0,2,0.0,0.0,6,1,7,40,medium,0
CUST02223,Maintain,10,1,764.96,0.02,0.0,0.0,1,0.0,0.0,19,3,0,12,low,0
CUST00047,Maintain,204,1,764.43,0.16,0.0,0.0,1,0.0,0.0,2,0,36,0,high,1
CUST01052,Maintain,173,1,763.75,0.05,0.0,0.0,1,0.0,0.0,7,2,42,0,high,1
CUST01815,Maintain,4,1,762.94,0.27,0.0,0.0,1,0.0,0.0,4,1,8,12,low,0
CUST01999,Maintain,70,2,762.25,0.33999999999999997,0.0,0.0,1,0.0,0.0,4,0,14,18,medium,1
CUST00604,Maintain,90,1,761.72,0.18,0.0,0.0,1,0.0,0.0,2,0,16,12,high,0
CUST00093,Maintain,85,1,759.64,0.12,0.0,0.0,1,0.0,0.0,16,3,21,0,high,1
CUST00955,Maintain,63,2,748.92,0.145,0.0,0.0,2,0.0,0.0,4,0,16,25,medium,1
CUST01289,Maintain,3,1,742.76,0.18,0.0,0.0,1,0.0,0.0,9,0,7,25,low,0
CUST01929,Maintain,163,2,735.4100000000001,0.255,0.0,0.0,2,0.0,0.0,5,1,29,12,high,1
CUST01101,Maintain,10,1,732.91,0.13,0.0,0.0,1,0.0,0.0,2,0,5,25,low,1
CUST00102,Maintain,83,1,732.65,0.16,0.0,0.0,1,0.0,0.0,2,0,7,0,high,0
CUST00127,Maintain,24,2,729.55,0.29500000000000004,0.0,0.0,1,0.0,0.0,3,0,15,40,low,0
CUST00387,Maintain,40,1,721.21,0.31,0.0,0.0,1,0.0,0.0,1,0,2,12,high,0
CUST00777,Maintain,10,1,720.41,0.32,0.0,0.0,1,0.0,0.0,2,0,1,40,low,0
CUST00007,Maintain,3,1,719.33,0.18,0.0,0.0,1,0.0,0.0,11,2,12,0,low,0
CUST01740,Maintain,22,1,717.61,0.32,0.0,0.0,1,0.0,0.0,1,0,5,25,high,0
CUST00508,Maintain,148,1,717.51,0.13,0.0,0.0,1,0.0,0.0,6,1,37,18,high,0
CUST00832,Maintain,0,1,716.8,0.16,0.0,0.0,1,0.0,0.0,9,1,0,25,low,0
CUST00580,Maintain,74,1,713.84,0.14,0.0,0.0,1,0.0,0.0,4,0,17,0,medium,0
CUST01835,Maintain,132,1,710.25,0.28,0.0,0.0,1,0.0,0.0,15,1,20,12,high,1
CUST02126,Maintain,206,1,698.21,0.33,0.0,0.0,1,0.0,0.0,1,0,44,18,high,1
CUST00718,Maintain,117,2,697.62,0.325,0.0,0.0,2,0.0,0.0,2,1,35,18,high,1
CUST01533,Maintain,167,1,697.43,0.21,0.0,0.0,1,0.0,0.0,6,0,22,25,high,1
CUST01141,Maintain,115,1,691.6,0.19,0.0,0.0,1,0.0,0.0,2,0,29,18,high,1
CUST01071,Maintain,14,1,690.61,0.17,0.0,0.0,1,0.0,0.0,7,1,3,18,low,0
CUST00118,Maintain,27,1,689.56,0.18,0.0,0.0,1,0.0,0.0,2,0,1,25,low,0
CUST02040,Maintain,1,1,686.12,0.28,0.0,0.0,1,0.0,0.0,14,0,11,0,low,0
CUST02221,Maintain,34,1,682.97,0.33,0.0,0.0,1,0.0,0.0,1,0,19,0,high,1
CUST02085,Maintain,3,1,682.7,0.28,0.0,0.0,1,0.0,0.0,1,0,0,25,high,1
CUST01480,Maintain,347,1,682.11,0.06,0.0,0.0,1,0.0,0.0,3,0,60,0,high,1
CUST00558,Maintain,399,2,679.0699999999999,0.255,0.0,0.0,2,0.0,0.0,1,1,60,12,high,1
CUST01959,Maintain,9,1,676.52,0.24,0.0,0.0,1,0.0,0.0,4,0,2,25,low,0
CUST01593,Maintain,30,1,675.24,0.24,0.0,0.0,1,0.0,0.0,18,3,0,12,low,1
CUST01551,Maintain,69,1,674.67,0.24,0.0,0.0,1,0.0,0.0,11,1,18,25,medium,0
CUST00031,Maintain,49,1,672.95,0.24,0.0,0.0,1,0.0,0.0,6,1,9,0,medium,1
CUST01465,Maintain,10,2,670.57,0.33499999999999996,0.0,0.0,1,0.0,0.0,16,2,0,25,low,0
CUST01979,Maintain,61,1,669.46,0.29,0.0,0.0,1,0.0,0.0,13,2,7,40,medium,0
CUST02165,Maintain,39,2,667.69,0.185,0.0,0.0,1,0.0,0.0,3,0,0,0,medium,0
CUST01867,Maintain,11,1,663.94,0.19,0.0,0.0,1,0.0,0.0,2,1,0,40,low,0
CUST01874,Maintain,31,1,663.19,0.11,0.0,0.0,1,0.0,0.0,1,0,16,25,high,0
CUST01496,Maintain,16,1,662.11,0.3,0.0,0.0,1,0.0,0.0,9,2,3,40,low,0
CUST00494,Maintain,11,1,660.15,0.15,0.0,0.0,1,0.0,0.0,6,1,0,25,low,0
CUST00292,Maintain,43,1,657.91,0.08,0.0,1.0,1,1.0,0.0,6,0,0,18,medium,0
CUST00566,Maintain,22,1,657.76,0.32,0.0,0.0,1,0.0,0.0,25,1,3,0,low,0
CUST00751,Maintain,15,1,657.24,0.21,0.0,0.0,1,0.0,0.0,8,1,5,12,low,0
CUST01202,Maintain,132,1,650.67,0.3,0.0,0.0,1,0.0,0.0,10,1,33,18,high,1
CUST00588,Maintain,76,1,649.95,0.19,0.0,0.0,1,0.0,0.0,6,0,0,12,high,0
CUST01467,Maintain,89,2,649.13,0.29,0.0,0.0,1,0.0,0.0,5,0,17,18,high,1
CUST02333,Maintain,0,1,648.38,0.29,0.0,0.0,1,0.0,0.0,3,1,7,12,low,0
CUST00141,Maintain,28,1,647.85,0.23,0.0,0.0,1,0.0,0.0,4,0,0,18,low,0
CUST01462,Maintain,80,2,635.48,0.27,0.0,0.0,2,0.0,0.0,3,1,13,12,high,0
CUST00890,Maintain,24,1,631.59,0.06,0.0,0.0,1,1.0,0.0,1,0,8,12,high,0
CUST01340,Maintain,76,1,624.33,0.07,0.0,0.0,1,0.0,0.0,5,1,16,12,high,1
CUST00516,Maintain,27,1,623.59,0.19,0.0,0.0,1,0.0,0.0,9,1,7,40,low,1
CUST01413,Maintain,234,1,623.43,0.2,0.0,0.0,1,0.0,0.0,2,1,39,25,high,1
CUST02212,Maintain,52,1,619.75,0.32,0.0,0.0,1,0.0,0.0,2,0,16,18,medium,1
CUST00079,Maintain,191,1,619.57,0.05,0.0,0.0,1,0.0,0.0,2,0,31,18,high,1
CUST01721,Maintain,38,1,617.29,0.26,0.0,0.0,1,0.0,0.0,5,1,19,12,medium,1
CUST01048,Maintain,128,1,616.59,0.05,0.0,0.0,1,0.0,0.0,8,2,31,40,high,1
CUST01042,Maintain,0,1,610.96,0.25,0.0,0.0,1,0.0,0.0,10,1,0,18,low,0
CUST00951,Maintain,62,1,602.19,0.12,0.0,0.0,1,0.0,0.0,6,1,6,0,medium,0
CUST01059,Maintain,146,1,601.72,0.31,0.0,0.0,1,0.0,0.0,5,1,30,0,high,1
CUST00571,Maintain,32,1,598.14,0.28,0.0,1.0,1,1.0,0.0,5,0,4,40,medium,0
CUST00381,Maintain,182,1,597.86,0.28,0.0,0.0,1,0.0,0.0,2,0,32,18,high,1
CUST00115,Maintain,159,1,596.54,0.14,0.0,0.0,1,0.0,0.0,12,0,23,0,high,1
CUST01040,Maintain,130,1,594.23,0.31,0.0,0.0,1,0.0,0.0,1,0,26,12,high,1
CUST01198,Maintain,31,1,592.73,0.32,0.0,0.0,1,1.0,0.0,5,1,6,0,medium,0
CUST01239,Maintain,193,1,592.44,0.2,0.0,0.0,1,0.0,0.0,7,1,35,40,high,0
CUST00584,Maintain,83,1,591.05,0.3,0.0,0.0,1,0.0,0.0,9,1,12,12,high,1
CUST02114,Maintain,111,2,587.4200000000001,0.32999999999999996,0.0,0.5,1,0.0,0.0,8,1,22,0,high,1
CUST02217,Maintain,42,1,586.15,0.04,0.0,0.0,1,0.0,0.0,12,1,0,40,medium,0
CUST01934,Maintain,33,1,585.58,0.28,0.0,0.0,1,0.0,0.0,8,1,0,40,low,0
CUST02014,Maintain,39,1,585.15,0.33,0.0,0.0,1,0.0,0.0,0,0,4,0,high,0
CUST00897,Maintain,13,1,584.95,0.11,0.0,0.0,1,0.0,0.0,3,1,2,25,low,0
CUST00002,Maintain,40,1,581.0,0.23,0.0,0.0,1,1.0,0.0,8,3,0,12,medium,0
CUST00542,Maintain,54,1,576.88,0.3,0.0,0.0,1,0.0,0.0,1,0,15,12,high,0
CUST02239,Maintain,45,1,576.85,0.27,0.0,0.0,1,0.0,0.0,5,0,19,18,medium,1
CUST00899,Maintain,187,1,574.65,0.18,0.0,1.0,1,0.0,0.0,4,0,47,18,high,1
CUST00660,Maintain,43,1,573.43,0.16,0.0,0.0,1,0.0,0.0,7,0,8,40,medium,0
CUST01518,Maintain,485,1,569.86,0.26,0.0,0.0,1,0.0,0.0,1,0,60,25,high,1
CUST02034,Maintain,13,1,568.26,0.3,0.0,0.0,1,0.0,0.0,9,1,4,12,low,0
